trade_date,trade_time,open,high,low,close,volume,year,week,prev_week_high,prev_week_low,rsi,distance_to_prev_week_high_pct,distance_to_prev_week_low_pct,signal,forward_1,forward_3,forward_6
2004-06-30,20:00:00,393.5,393.8,391.3,391.6,287,2004,27,402.8,392.1,12.962962962963076,-2.7805362462760645,-0.12751849018107625,BULLISH,0.6894790602655742,0.38304392236976503,0.868232890704795
2004-09-07,12:00:00,401.3,401.6,397.6,398.3,458,2004,37,410.8,398.6,19.374999999999858,-3.0428432327166504,-0.07526342197692207,BULLISH,-0.050213406979660716,-0.050213406979660716,-0.6778809942254553
2004-09-07,16:00:00,398.0,399.1,396.3,398.1,671,2004,37,410.8,398.6,18.12499999999993,-3.091528724440114,-0.1254390366281987,BULLISH,-0.20095453403667704,0.050238633509165694,0.25119316754584275
2004-12-21,04:00:00,442.7,443.0,442.3,442.4,62,2004,52,442.3,434.1,86.24999999999972,0.022609088853711483,1.9120018428933319,BEARISH,-0.3616636528028856,-0.2712477396021674,-0.3616636528028856
2005-02-07,00:00:00,413.8,413.8,413.3,413.8,65,2005,6,425.5,413.3,17.821782178217518,-2.7497062279670947,0.12097749818533754,BULLISH,0.0,0.09666505558240146,-0.3624939584340261
2005-02-07,04:00:00,413.7,414.3,413.7,413.8,143,2005,6,425.5,413.3,8.791208791208376,-2.7497062279670947,0.12097749818533754,BULLISH,-0.024166263895607235,-0.31416143064282537,-0.43499275012083405
2005-02-07,08:00:00,413.8,414.3,413.5,413.7,131,2005,6,425.5,413.3,9.195402298850126,-2.7732079905992975,0.09678199854826453,BULLISH,0.1208605269518975,-0.14503263234226876,-0.36258158085569253
2005-03-08,16:00:00,435.3,438.8,434.8,438.0,241,2005,10,437.7,428.3,81.94444444444458,0.06854009595613693,2.264767686201258,BEARISH,0.4109589041095916,0.4109589041095916,0.6164383561643809
2005-04-05,04:00:00,423.0,423.6,422.8,423.0,127,2005,14,428.5,423.1,17.56756756756765,-1.2835472578763127,-0.02363507445048989,BULLISH,-0.04728132387706587,0.30732860520094835,0.3546099290780142
2005-04-05,08:00:00,422.8,424.0,422.3,422.8,220,2005,14,428.5,423.1,18.30985915492967,-1.330221703617267,-0.07090522335145624,BULLISH,0.4257332071901635,0.47303689687795647,0.5912961210974457
2005-05-16,00:00:00,419.8,420.2,418.6,418.6,91,2005,20,428.0,418.2,18.69918699186971,-2.1962616822429855,0.0956480153036906,BULLISH,-0.0716674629718135,-0.143334925943627,0.21500238891542695
2005-05-16,04:00:00,418.7,419.2,418.2,418.3,142,2005,20,428.0,418.2,15.573770491803174,-2.266355140186913,0.02391200382592605,BULLISH,0.11953143676786994,0.11953143676786994,0.47812574707147976
2005-05-16,08:00:00,418.7,419.2,417.8,418.8,244,2005,20,428.0,418.2,19.9999999999999,-2.149532710280371,0.14347202295552913,BULLISH,-0.19102196752626824,0.11938872970391595,0.21489971346704329
2005-05-16,12:00:00,419.0,419.7,417.7,418.0,374,2005,20,428.0,418.2,19.199999999999903,-2.336448598130841,-0.04782400765183851,BULLISH,0.19138755980861516,0.3588516746411483,0.3588516746411483
2005-05-23,12:00:00,416.7,417.6,416.3,416.8,274,2005,21,422.8,416.3,15.189873417721927,-1.4191106906338693,0.12010569300984865,BULLISH,0.0,-0.07197696737044418,0.4078694817658322
2005-05-23,16:00:00,416.5,417.8,416.1,416.8,641,2005,21,422.8,416.3,18.181818181818656,-1.4191106906338693,0.12010569300984865,BULLISH,0.07197696737044418,-0.07197696737044418,0.04798464491362491
2005-05-24,04:00:00,416.3,416.6,415.3,416.5,194,2005,21,422.8,416.3,16.666666666667012,-1.4900662251655654,0.04804227720393673,BULLISH,0.24009603841536614,0.12004801920768307,0.3841536614645913
2005-06-20,04:00:00,438.1,438.8,437.8,438.5,95,2005,25,438.8,423.5,85.91549295774647,-0.06836827711941917,3.541912632821724,BEARISH,0.29646522234891937,-0.27366020524515133,-0.7297605473204078
2005-07-04,00:00:00,427.2,427.6,426.1,426.3,56,2005,27,439.8,426.3,13.793103448275858,-3.069577080491132,0.0,BULLISH,0.0,0.04691531785127577,-0.7506450856204524
2005-07-04,04:00:00,426.3,426.6,425.8,426.3,56,2005,27,439.8,426.3,13.793103448275858,-3.069577080491132,0.0,BULLISH,0.04691531785127577,-0.46915317851278443,-0.774102744546097
2005-07-04,08:00:00,426.6,426.6,426.5,426.5,2,2005,27,439.8,426.3,15.172413793103374,-3.0241018644838586,0.04691531785127577,BULLISH,0.0,-1.0550996483001172,-0.7502930832356363
2005-07-05,08:00:00,426.5,426.5,425.2,426.5,48,2005,27,439.8,426.3,12.142857142857068,-3.0241018644838586,0.04691531785127577,BULLISH,-0.515826494724499,-0.797186400937861,-0.6330597889800677
2005-08-11,12:00:00,437.8,438.8,437.1,438.8,109,2005,32,438.8,428.6,81.57894736842127,0.0,2.379841343910403,BEARISH,1.5268915223336346,1.4813126709206927,1.3445761166818544
2005-09-19,00:00:00,458.8,459.6,458.8,459.6,6,2005,38,459.8,444.5,81.76470588235307,-0.04349717268377308,3.397075365579308,BEARISH,-0.08703220191471586,0.892080069625754,1.2402088772845927
2005-12-15,00:00:00,504.6,506.0,502.5,503.3,102,2005,50,530.2,503.5,17.751479289940903,-5.073557148245951,-0.03972194637537013,BULLISH,0.3377707132922687,0.0596065964633442,-0.85436121597457
2006-02-21,16:00:00,552.7,555.2,551.2,554.7,317,2006,8,554.0,534.6,83.73015873015868,0.12635379061372662,3.7598204264870976,BEARISH,-0.28844420407427845,-0.18027762754642146,-0.3785830178474892
2006-02-22,04:00:00,553.6,554.2,552.7,553.7,69,2006,8,554.0,534.6,80.81632653061214,-0.05415162454872825,3.572764683875799,BEARISH,-0.09030160736861116,-0.19866353621094865,-0.18060321473722232
2006-03-07,16:00:00,554.1,555.7,548.1,552.2,390,2006,10,570.7,551.7,16.94214876033064,-3.2416330821797787,0.0906289650172195,BULLISH,0.054328141977536125,-0.2173125679101857,-2.281781963056867
2006-03-07,20:00:00,551.7,553.2,550.7,552.5,251,2006,10,570.7,551.7,19.213973799126563,-3.1890660592255204,0.14500634402754295,BULLISH,0.10859728506787741,-0.4524886877828055,-2.0452488687782724
2006-05-02,04:00:00,655.2,656.7,653.6,656.1,62,2006,18,655.5,618.2,82.48587570621461,0.09153318077803552,6.130702038175344,BEARISH,0.16765736930346328,1.2193263222069806,1.9966468526139343
2006-09-08,12:00:00,614.2,614.6,607.0,607.1,251,2006,36,627.5,607.2,7.552083333333286,-3.250996015936251,-0.016469038208172387,BULLISH,0.5600395322022693,-0.5600395322022693,-2.207214626914837
2006-10-16,00:00:00,592.7,593.2,590.1,590.2,132,2006,42,589.7,568.7,87.23404255319149,0.08478887569950821,3.780552136451556,BEARISH,0.08471704506946796,0.42358522534733983,1.1521518129447568
2006-11-06,00:00:00,628.2,629.3,627.6,628.4,50,2006,45,629.0,597.6,82.27272727272728,-0.09538950715421665,5.1539491298527365,BEARISH,-0.06365372374283534,-0.8274984086568956,-0.7479312539783469
2006-12-18,16:00:00,615.7,617.2,611.1,613.6,1217,2006,51,630.7,614.1,18.803418803418722,-2.711273188520695,-0.08141996417521577,BULLISH,0.26075619295958646,0.3422425032594561,1.2059973924380667
2007-01-05,00:00:00,621.5,623.2,621.1,622.5,148,2007,1,636.2,623.2,19.512195121951038,-2.153410877082685,-0.11232349165597648,BULLISH,0.08032128514056225,0.3534136546184812,-2.297188755020073
2007-01-05,08:00:00,622.7,624.2,622.2,622.7,225,2007,1,636.2,623.2,19.79166666666653,-2.121974221942785,-0.08023106546854941,BULLISH,0.3211819495744339,-2.5694555965954713,-2.4891601092018627
2007-01-15,12:00:00,625.6,627.2,625.1,627.1,163,2007,3,627.2,603.2,82.1678321678321,-0.015943877551024034,3.962201591511932,BEARISH,-0.1435177802583284,-0.22324988040184615,-0.3029819805453639
2007-03-05,16:00:00,636.1,643.0,632.8,638.7,1750,2007,10,688.1,639.1,14.750542299349348,-7.179189071355904,-0.06258801439523975,BULLISH,-0.6262721152340692,0.39142007202129325,1.0646625958979103
2007-03-19,00:00:00,653.7,654.5,653.3,654.3,80,2007,12,655.1,636.5,83.80566801619429,-0.1221187604945914,2.7965435978004645,BEARISH,0.10698456365582233,-0.3056701818737582,0.21396912731164466
2007-05-07,12:00:00,688.8,690.4,688.3,689.8,576,2007,19,690.2,667.2,92.50000000000048,-0.057954216169239486,3.3872901678656935,BEARISH,-0.1304726007538384,-0.43490866917947235,-0.8118295158016686
2007-05-10,16:00:00,673.5,674.5,667.5,668.0,1649,2007,19,690.2,667.2,14.056224899598078,-3.2164589973920665,0.11990407673860229,BULLISH,-0.37425149700598803,-0.02994011976048585,0.38922155688623095
2007-05-11,00:00:00,665.6,666.6,664.3,666.5,267,2007,19,690.2,667.2,10.121457489878168,-3.433787308026665,-0.10491606714628979,BULLISH,0.19504876219054082,0.4651162790697708,0.8852213053263283
2007-05-11,04:00:00,666.4,668.8,665.5,667.8,531,2007,19,690.2,667.2,15.261044176706335,-3.2454361054766867,0.0899280575539432,BULLISH,-0.0898472596585668,0.4192872117400522,0.7936507936508038
2007-05-11,08:00:00,667.7,668.7,667.1,667.2,587,2007,19,690.2,667.2,15.26104417670642,-3.332367429730513,0.0,BULLISH,0.3597122302158239,0.4946043165467557,1.0191846522781707
2007-06-04,16:00:00,669.4,673.6,668.9,671.6,1147,2007,23,671.3,651.6,84.11214953271,0.04468940861016956,3.069367710251688,BEARISH,-0.14889815366289458,-0.13400833829660175,-0.29779630732578916
2007-06-05,00:00:00,670.5,671.9,670.4,671.4,177,2007,23,671.3,651.6,80.58252427184468,0.014896469536723186,3.038674033149164,BEARISH,-0.10425975573427641,-0.04468275245754461,0.0
2007-07-26,20:00:00,662.7,663.4,659.7,662.4,903,2007,30,686.4,662.3,10.238907849829317,-3.4965034965034967,0.015098897780465461,BULLISH,0.42270531400967215,0.12077294685991367,-0.27173913043477577
2007-10-01,04:00:00,743.4,745.2,743.2,745.2,333,2007,40,745.4,721.6,87.11111111111083,-0.026831231553519155,3.270509977827054,BEARISH,-0.026838432635540182,0.18786902844873551,-0.8588298443371029
2007-10-01,08:00:00,745.3,746.2,743.6,745.0,755,2007,40,745.4,721.6,90.74074074074032,-0.05366246310705357,3.242793791574276,BEARISH,-0.37583892617449055,0.22818791946309336,-1.3154362416107321
2007-11-06,04:00:00,807.9,808.9,807.1,808.8,513,2007,45,807.6,776.5,81.3753581661891,0.14858841010400345,4.1596909207984485,BEARISH,0.5811078140455052,1.6815034619188949,3.0909990108803167
2007-12-26,12:00:00,812.4,813.4,812.3,812.8,40,2007,52,812.0,784.8,87.34693877551011,0.09852216748767913,3.567787971457696,BEARISH,1.2795275590551294,1.2426181102362233,1.5625000000000056
2008-05-14,08:00:00,866.0,869.0,859.6,860.9,1098,2008,20,889.3,860.2,15.750000000000114,-3.1935229956145257,0.08137642408741359,BULLISH,0.9524915785805604,0.3368567777906815,0.5227087931234754
2008-05-19,00:00:00,905.1,905.6,903.7,904.4,359,2008,21,904.4,859.6,89.9159663865545,0.0,5.211726384364815,BEARISH,0.11057054400707653,0.4865103936311342,-0.11057054400707653
2008-05-19,04:00:00,904.5,905.5,902.6,905.4,528,2008,21,904.4,859.6,95.21739130434774,0.11057054400707653,5.328059562587244,BEARISH,0.4086591561740718,-0.07731389441130239,-0.09940357852882453
2008-05-19,16:00:00,908.9,909.2,900.5,904.7,2478,2008,21,904.4,859.6,88.91089108910889,0.033171163202130496,5.246626337831552,BEARISH,0.022106775726752712,-0.02210677572676528,1.8459157731844735
2008-05-19,20:00:00,904.6,906.7,902.8,904.9,879,2008,21,904.4,859.6,86.63484486873502,0.05528527200353826,5.26989297347603,BEARISH,-0.16576417283677755,0.06630566913471353,1.536081334954136
2008-05-20,00:00:00,904.8,905.9,902.5,903.4,289,2008,21,904.4,859.6,82.7669902912621,-0.11057054400707653,5.095393206142386,BEARISH,0.12176223156962838,0.35421740092982573,1.638255479300428
2008-05-20,04:00:00,903.5,905.6,903.0,904.5,540,2008,21,904.4,859.6,80.91397849462362,0.011057054400710167,5.223359702187061,BEARISH,0.11055831951354339,1.868435599778881,1.7136539524599224
2008-05-20,08:00:00,904.6,909.4,904.6,905.5,901,2008,21,904.4,859.6,84.05405405405412,0.12162759840778668,5.33969288040949,BEARISH,0.1214798453892902,1.468801766979564,2.0651573716178957
2008-05-29,04:00:00,899.7,900.9,898.5,900.7,557,2008,22,934.9,900.5,19.78260869565223,-3.658145256177124,0.02220988339811721,BULLISH,-0.3330742755634506,-2.775618963028755,-2.5868768735428076
2008-07-11,08:00:00,942.2,946.2,941.5,945.6,1155,2008,28,946.2,918.2,83.52668213457072,-0.06341154090044628,2.9840993247658436,BEARISH,1.2796108291032173,1.9141285956006793,1.3642131979695407
2008-11-24,00:00:00,801.7,803.2,799.8,800.1,604,2008,48,801.3,730.6,85.20642201834863,-0.14975664545113337,9.512729263618944,BEARISH,-1.1373578302712188,2.1997250343707067,1.4748156480439887
2009-01-26,20:00:00,905.3,910.3,901.1,903.4,4220,2009,5,902.7,823.2,80.37904124860637,0.07754514235071804,9.742468415937795,BEARISH,-0.2103165818020785,-1.0847907903475709,-0.6641576267434138
2009-04-20,00:00:00,868.51,869.9,864.54,865.67,3259,2009,17,899.73,864.78,16.59528907922899,-3.7855801184799946,0.10291634866671136,BULLISH,0.3546386036249437,1.3873647001744305,2.4524356856538887
2009-04-27,04:00:00,916.1,916.2,913.65,914.56,1397,2009,18,913.73,864.54,80.00942951437979,0.09083646153676986,5.785735766997477,BEARISH,-0.3444279216235105,-0.5379636109167206,-1.7090185444366686
2009-06-01,12:00:00,986.75,988.37,979.31,980.58,6429,2009,23,980.02,941.11,82.6037521318932,0.05714169098590428,4.193983700098823,BEARISH,-0.2998225539986594,-0.45585265863060914,0.14787166778844477
2009-08-03,12:00:00,954.41,960.74,953.33,959.04,7759,2009,32,958.68,925.48,90.88170865279315,0.0375516334960585,3.6262263906297214,BEARISH,0.07403236569903617,-0.26901901901901143,-0.21896896896895948
2009-08-03,16:00:00,959.05,962.09,956.18,959.75,10957,2009,32,958.68,925.48,90.74228523769824,0.11161179955773042,3.702943337511343,BEARISH,-0.34800729356603616,-0.6532951289398262,0.8523052878353686
2010-03-29,12:00:00,1112.1,1112.43,1109.58,1110.37,11111,2010,13,1109.13,1085.05,81.76435760805228,0.11179933822002665,2.3335330169116575,BEARISH,0.14049370930412142,-0.08735826796471446,0.009006007006685739
2010-08-16,00:00:00,1214.7,1218.1,1214.05,1216.73,724,2010,33,1217.38,1190.58,82.67182962245813,-0.05339335293828475,2.196408473181146,BEARISH,0.12739062898095344,0.7331125229097724,0.621337519416793
2010-08-16,04:00:00,1216.7,1219.48,1216.6,1218.28,1694,2010,33,1217.38,1190.58,82.77189605389728,0.07392925791452656,2.3265971207310763,BEARISH,0.3587024329382505,0.41205634172768013,0.4695143973470818
2010-08-24,12:00:00,1219.45,1219.9,1210.71,1213.0,5844,2010,34,1237.25,1214.05,13.933181473044996,-1.9599919175591027,-0.08648737696140642,BULLISH,1.3833470733718032,1.4262159934047778,1.892003297609237
2010-08-26,20:00:00,1236.5,1238.84,1233.98,1237.28,3520,2010,34,1237.25,1214.05,82.37333333333311,0.0024247322691430765,1.9134302541081518,BEARISH,-0.12123367386525281,-0.07920600025863331,0.042027673606619506
2010-11-01,00:00:00,1361.2,1362.0,1357.0,1358.3,1176,2010,44,1359.3,1318.8,84.05221339387052,-0.07356727727506805,2.9951471034273585,BEARISH,0.21718324376058645,0.11264080100124955,-0.3901936243834171
2010-11-01,04:00:00,1358.4,1361.3,1356.7,1361.25,1233,2010,44,1359.3,1318.8,84.15711332456294,0.14345619068638604,3.2188353048225697,BEARISH,0.09550045913681943,-0.7309458218549161,-0.42975206611569583
2010-12-16,16:00:00,1380.38,1381.03,1361.19,1369.9,10641,2010,50,1430.88,1371.38,19.344802342605817,-4.261713071676172,-0.10792048885064812,BULLISH,0.007299802905314916,0.3795897510767076,0.09708737864077138
2010-12-16,20:00:00,1369.96,1373.1,1364.95,1370.0,6471,2010,50,1430.88,1371.38,16.280395136777756,-4.25472436542548,-0.10062856392831375,BULLISH,0.21897810218978103,0.36496350364963503,0.35401459854013934
2011-01-05,12:00:00,1381.63,1384.21,1375.71,1376.79,10148,2011,1,1414.48,1376.32,17.48046875000024,-2.6645834511622684,0.03414903510811638,BULLISH,-0.30941537925173707,0.08643293457971474,-0.523681897747662
2011-01-05,20:00:00,1372.52,1379.15,1371.15,1376.6,9540,2011,1,1414.48,1376.32,14.192037470726135,-2.678015949324141,0.0203441060218534,BULLISH,0.10024698532617386,-0.09080342873746913,-0.37628940868806016
2011-01-06,00:00:00,1376.61,1378.21,1376.17,1377.98,797,2011,1,1414.48,1376.32,17.211902022028923,-2.5804535942537186,0.12061148570100572,BULLISH,-0.28157157578485237,-0.6095879475754431,-0.48404185837240543
2011-01-06,08:00:00,1373.95,1379.64,1373.95,1375.35,6499,2011,1,1414.48,1376.32,18.008163265306322,-2.7663876477574876,-0.07047779586142956,BULLISH,-0.4195295742901794,-0.28574544661357737,-0.9059512124186433
2011-02-21,00:00:00,1391.4,1392.67,1390.63,1392.38,724,2011,8,1391.65,1354.1,80.85274378207689,0.05245571803255259,2.8269699431356767,BEARISH,0.14651172812019445,0.5781467702782254,1.2245220413967417
2011-03-22,04:00:00,1427.9,1431.1,1427.51,1428.76,1647,2011,12,1430.23,1380.88,82.20921354034101,-0.10278067164022761,3.4673541509761803,BEARISH,0.19527422380245552,-0.2981606427951504,-0.1546795822951396
2011-03-22,08:00:00,1428.71,1431.93,1427.03,1431.55,3052,2011,12,1430.23,1380.88,81.95197521301316,0.09229284800346352,3.6693992236834365,BEARISH,-0.7034333414830035,-0.28081450176382117,-0.3248227445775463
2011-05-17,16:00:00,1492.85,1492.9,1471.68,1475.9,8391,2011,20,1526.37,1478.08,19.878603945371964,-3.3065377333149764,-0.14748863390343123,BULLISH,0.575919777762721,1.0840842875533572,1.5041669489802707
2011-05-30,20:00:00,1538.2,1539.0,1537.73,1537.95,275,2011,22,1538.15,1503.8,83.85116992711866,-0.013002633033192178,2.2709136853305023,BEARISH,0.029259728859848854,0.07477486264181953,-0.17880945414350272
2011-05-31,00:00:00,1538.4,1538.6,1537.0,1538.4,415,2011,22,1538.15,1503.8,86.40588690937206,0.016253291291486525,2.30083787737732,BEARISH,-0.11050442017681002,-0.1755070202808142,-0.2125585023400924
2011-05-31,04:00:00,1538.35,1540.4,1534.5,1536.7,1069,2011,22,1538.15,1503.8,80.12967200610157,-0.0942690894906248,2.1877909296449056,BEARISH,0.15617882475433484,-0.06637600052059489,-0.4262380425587267
2011-06-21,16:00:00,1544.35,1547.95,1540.68,1543.3,9805,2011,25,1541.9,1510.83,83.80427291523017,0.09079706855177791,2.149149805074034,BEARISH,0.22289898269941388,0.21317955031425928,0.796993455582191
2011-08-25,12:00:00,1736.24,1740.4,1702.55,1725.67,15201,2011,34,1876.66,1727.67,14.399205561072492,-8.045676894056463,-0.11576284822911784,BULLISH,0.8501045970550479,2.2727404428424918,3.6808891618907427
2011-09-26,04:00:00,1649.7,1663.46,1629.45,1630.32,12591,2011,39,1827.68,1628.82,4.787832159555023,-10.798389214742194,0.09209120713154309,BULLISH,-2.0204622405417236,-1.7168408655969385,0.8164041415182401
2011-10-25,16:00:00,1658.1,1699.05,1648.68,1695.66,16292,2011,43,1694.79,1603.52,90.07323943661979,0.05133379356735161,5.7461085611654426,BEARISH,0.34912659377468624,1.137610134107071,1.0161235153273662
2011-10-26,00:00:00,1701.45,1705.38,1694.73,1695.88,2009,2011,43,1694.79,1603.52,83.16705336426934,0.06431475286024496,5.759828377569355,BEARISH,1.1244899403259627,0.9004174823690344,1.217656909686998
2012-01-03,20:00:00,1602.9,1607.27,1597.87,1604.67,12106,2012,1,1605.43,1522.64,91.07396149949328,-0.04733934210772135,5.387353543844899,BEARISH,0.06543401447026208,0.01308680289405525,0.5197330292209562
2012-01-04,00:00:00,1604.58,1606.57,1602.43,1605.72,3420,2012,1,1605.43,1522.64,90.28451698279649,0.018063696330575835,5.456312720012605,BEARISH,-0.46334354682012147,-0.4110305657275326,0.3313155469197579
2012-01-04,08:00:00,1598.12,1605.28,1596.34,1604.88,10138,2012,1,1605.43,1522.64,81.59265971907554,-0.034258734420059084,5.401145379078443,BEARISH,-0.358905338716927,0.5065799312098026,1.2094362195304231
